RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020
394971,110,"Pensacola, FL",Msa,FL,183275,183398,184471,185642,187107,187552,188064,188438,189084,190242,191033,191731,191816,192785,192807,193448,193645,195205,196520,197786,198758,198828,199649,200307,202382,203426,204380,204529,204622,204970,205612,206673,207435,208479,208899,209645,209375,209648,210256,211564,212880,213689,214364,214890,215632,216215,217039,218164,219263,220252,220946,222132,223517,224359,224355,224138,224207,224648,225239,225323,226554,227512,228904,228808,228787,229182,230435,231620,232472,233340,234108,235212,235678,236429,236789,237716,238196,238762,239030,239876,240890,242004,243198,244635,245874,247488,249130,250883,252288,253250,254209,255206,256912,259087,261602,263914,266680,269701,273529,277365,281312,286157,292693,300123,307371,313498,319451,325730,332518,338005,342253,347493,355838,365682,374087,380362,385439,390669,396002,401312,404812,408649,413224,418767,421632,421015,418832,417986,417463,417336,415618,413553,412309,412573,412818,411279,408134,406212,404259,402484,400066,398027,395841,393284,389551,383836,377326,370412,365051,359885,356139,350660,345687,338181,332196,325917,322001,318468,315396,312191,308994,305278,301364,297335,293748,292711,292276,292561,290099,287215,283665,280704,278018,275771,272830,270295,266975,263630,259206,254350,251342,250083,249959,248741,246523,244531,243664,243743,244482,244832,245398,246441,247265,246212,244639,244399,245563,246377,247001,247325,247647,247657,247908,248237,247933,248949,250388,251677,252410,253699,255059,256654,257871,259410,260967,262359,264353,265594,266336,267209,267806,267721,267534,267291,268280,269148,269795,270458,271540,273600,276062,278072,280715,283580,285552,287203,287809,289430,290772,292662,293742,294769,295818,297438,297998,298617,300078,302241,304782,305988,308076,309591,312274,313734,314934,315570,317857,320659,323870,325800,327703,329920,332279,334213,335313,337440,340596,344439,347208,349167,350362,352512,354407,356628,358646,361562,363998,364958,365018,365085,365878,366773,368020,369318,370639,371668,372343,372896,374024,376059,378345,380412,382177,384215,386318,388257,390419
395195,111,"Visalia, CA",Msa,CA,83573,83061,82882,82506,82417,82292,82246,82386,82517,82516,82514,82615,82696,83002,83344,83743,83928,84023,84116,84045,84036,84088,84186,84210,84607,84978,85119,84894,84534,84532,84548,84547,84587,84794,84969,85126,84877,84921,84931,85353,85786,86283,86625,86995,87342,88212,89247,90295,90914,91330,91842,92163,92596,92644,92850,92929,93089,92026,91015,89974,90160,90308,90607,90896,91065,91480,91930,92391,92443,92787,93151,93923,94253,94645,94732,95014,95448,95787,96110,96293,96761,97543,98562,99449,100058,100674,101631,102668,103356,104129,104776,106160,107850,110032,112032,113745,115631,117347,119478,121445,124208,127127,130321,133527,137356,140767,143645,146697,150451,155844,160104,163981,167641,171969,177405,181642,184589,187471,190497,193844,196036,196869,199002,202167,205598,206950,207171,207963,209000,208688,208665,208037,208344,208002,207272,205508,202515,200714,198775,196697,194161,192136,190795,189395,186580,183391,178849,176203,173784,171970,168774,165763,162749,160187,155345,150401,145833,143334,141313,137717,134038,130097,127545,125042,123414,121938,122868,123901,125278,124325,124249,124292,124577,123691,122513,121463,119960,118592,115937,113499,110638,108770,106515,104740,103492,103428,103283,102807,101775,100451,99311,98554,98556,98810,98877,98927,98884,99287,99622,100310,101469,103230,105589,108119,110360,112898,115677,118518,120771,121881,123409,125567,128026,130026,131379,131565,131695,131396,131744,131836,132258,133295,134657,135002,135105,134289,133974,134778,136220,137675,138407,139335,140446,140987,140582,140847,141602,143828,145287,146080,146131,146182,146333,146720,147274,148376,149948,150791,151418,151702,152829,153660,153936,154542,155342,156158,156336,156517,157108,158074,158737,159495,160159,161503,164161,166652,169115,169655,170503,171298,172334,173714,174940,175559,176448,177111,176696,174621,173063,173459,174696,175718,176019,176087,176349,177623,178530,179273,180361,182809,184868,186486,187504,188799,190556,192400,194378
395096,112,"Shreveport, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77316,77372,77188,77154,77567,78630,79190,79582,79776,80926,81645,82064,82318,82636,83208,83192,82375,80540,78893,77575,76529,74610,73170,72191,71222,70425,70007,70418,70982,71467,72640,73652,74655,75078,75705,76420,77515,78286,78603,78628,78597,79062,79440,79836,80264,80819,81316,81242,81165,81314,81777,82064,82210,81886,80889,80133,79346,79250,78992,79484,79778,80139,80159,80541,81179,82282,83620,84718,85462,85529,85492,85428,85752,85776,85912,85821,85629,85162,84882,84705,85055,85763,86617,86961,86708,86643,86303,86339,87037,88129,88840,88692,88889,89649,90465,91064,91443,92261,93446,93691,92940,91672,90772,90796,90064,89434,88612,88387,88413,88380,88012,87765,87584,87846,87972,88149,89122,89176,89709,88900,89395,89157,89443,89698,90645,91933,93802,95387,95649,95908,95112,96326,96311,96466,96566,97354,99134,99844,99755,98893,99197,100099,102127,103034,103323,103623,103757,104052,102112,99853,98650,98614,98910,98709,98139,97533,97685,98358,98764,98588,99174,101466,103088,104526,104407,103615,102620,102059,101779,101539,101773,102190,102165,101765,100296,98950,97586,98485,99458,100521,100965,100844,100863,100693,100528,99798,99012,98255,97569,96824,96563,96396,96343,96466,96249,96185,96228,96516,97376,98168,99191,99387,99252,98953,98832
395116,113,"Springfield, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109641,110479,111101,111803,111857,111120,111436,112498,114114,114930,115101,115021,114950,113996,113109,112523,112966,114671,114759,113615,111349,110295,110435,110755,111144,112120,112645,113546,113771,113561,113274,113459,114195,114861,115302,115961,116500,117138,118093,118792,120132,121276,122697,123538,124341,124912,124538,124296,124166,124204,124091,123718,123184,122735,123027,123653,124016,124124,124608,124815,124458,123771,122859,122151,121489,121040,120180,119231,118260,116999,115808,114951,114893,114873,114971,115305,115229,114805,114172,114136,114578,115289,115493,115157,114525,114285,114062,113358,112929,112467,112278,111562,110678,109773,109259,109073,109118,108908,108726,108609,108322,108297,108381,108808,109074,109442,110008,110553,110795,110831,110872,111191,111824,112606,112778,112764,112708,113323,113734,114491,114836,115597,116447,117111,117324,117018,117666,118347,119163,118926,119005,118928,119717,120065,120228,120320,120369,120842,120567,120435,120476,121007,121135,121028,120754,120962,120911,121079,121874,122943,124073,124954,125408,125946,126639,127578,128118,128287,128920,129937,130321,130402,130458,130878,131690,132142,132878,133178,133855,134595,135728,135976,136551,136211,136595,136730,137407,138213,138587,139261,139754,140387,140533,140928,141572,142636,143609,144674,145346,145987,146390,146733,146795,147057,147562,148493,149108,150012,150739,151576,152502,153599,155181,156899,159030,161108
395244,114,"York, PA",Msa,PA,107849,107965,107871,107715,107518,107420,107509,107554,107705,107727,107637,107325,107163,107123,107341,107640,107710,107776,107556,107657,107611,107693,107912,108384,108574,108333,108000,107817,108124,108256,108493,108308,108096,107953,107919,107998,108205,108435,108571,108514,108491,108501,108515,108600,108867,109201,109381,109534,109738,110231,110759,111284,111461,111546,111627,111852,111955,112001,112081,112089,112107,112088,112276,112366,112466,112604,112743,112853,112943,113148,113319,113585,113784,114013,114061,114220,114536,114845,115212,115558,115953,116294,116609,117041,117438,117979,118523,119048,119461,119931,120361,120698,120999,121391,122014,122651,123471,124160,124783,125301,125810,126258,126659,127380,128408,129492,130578,131504,132420,133084,133985,135227,136674,138231,139788,141491,143128,144734,146029,147393,148777,150481,151854,152831,153834,155134,156873,158055,158995,159583,160490,160934,161378,161984,163099,164203,164851,165211,165478,165750,165779,165636,165252,165301,165138,164408,163225,162356,162151,161590,160291,158761,157543,156819,156058,155239,154330,153664,152868,151865,150534,149701,149432,149508,149684,149491,149649,149419,149700,149434,149335,149242,149172,148922,148278,147784,146594,145466,143761,143000,141389,140494,139806,139459,138844,137656,136689,135710,135445,135733,136174,135695,135381,134834,134211,133027,132310,132070,132040,131633,130998,129811,128990,128601,128680,128722,128748,129040,129126,129204,129206,129646,130427,131278,131641,131695,131571,131386,131166,131067,131517,132347,132993,132949,132251,131641,131424,131512,132012,132950,134157,135144,135196,134514,133834,133967,134531,135309,135784,136349,136561,136657,136094,135756,135408,136031,136564,137060,137301,137250,137754,138217,138279,138121,138293,138966,139832,140260,140664,140963,141291,141811,141749,141637,142019,142491,143352,143238,143722,143728,144071,143951,144278,144398,144832,145041,145563,146406,147178,147683,147958,148310,149180,149688,150015,150364,150854,151583,151949,152112,152138,152789,153323,154136,154432,155306,156143
394502,115,"Corpus Christi, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104933,105503,105813,106333,106288,106472,107122,107735,107966,107800,108087,108521,109022,109287,109238,109462,109989,110355,110079,109966,110519,111388,111871,111857,112155,112128,112627,112655,113285,113721,113994,114110,114082,114300,114469,115138,115039,114876,115381,116423,117912,118890,120125,121032,121551,122334,122144,121926,121959,123114,122357,121318,119819,120056,120402,121017,121644,121905,122310,122704,123215,123644,124773,126165,127566,128366,129114,130034,131170,132293,133913,135414,137105,137687,138390,138556,138828,138846,138925,139203,139349,139653,139739,139921,139882,140172,140379,141112,141593,142007,141594,140874,140396,140356,140650,140669,140425,140278,139960,138721,138018,137408,137511,137314,136637,135783,134497,133978,134025,134436,134243,134343,134008,134451,134921,135109,135249,134931,134395,133013,131184,129332,129131,129325,129870,128388,127317,126352,126124,125444,125697,126253,126823,126699,125964,125108,124941,125892,126200,126121,125847,126442,126482,126164,126133,126634,127298,128582,128323,127980,127194,127746,127906,128040,128369,129187,129826,130540,130931,130878,131268,131912,133291,134211,135559,136781,137723,138493,139251,139935,140441,140969,141835,143010,144176,145426,146210,146833,147276,148122,148960,149790,150717,151545,152318,152751,153094,153315,153375,153440,153541,153493,153740,154129,154529,154542,154542,154441,154398,154173,154605,154810,155356,155506,155798,155981,155948,156186,155830,155437,154939,155026,155240,155407,154945,154418,154031,153641,153230,152769,153186,154353,155404,155176,154349,154073,155545,157436,159036,160270,161710,163196,164315,164926,165723,167357,169338,170981,171485
394596,116,"Flint, MI",Msa,MI,102199,103305,104483,107219,110151,112986,115201,117183,119121,120831,122078,123140,124380,125640,126321,126072,125730,125272,125361,125631,126011,126534,126907,127488,128145,129418,131722,133862,134920,135616,136490,137103,137175,137130,138116,138687,138141,136865,135222,134615,134496,135267,136119,137067,137937,138763,139497,140413,141612,142715,143753,144486,145312,145597,145821,146134,146839,147553,147955,148324,148902,149702,150587,151159,151565,151834,152312,152754,153125,153449,153892,154455,155015,155553,155927,156305,156722,157179,157495,157720,158070,158528,158926,159015,159085,159225,159655,160038,160388,160893,161516,162387,163037,163440,163878,164554,165265,165787,166107,166581,167122,167518,167710,167615,167558,167800,168040,168374,168647,169078,169554,170189,170844,171403,171517,171717,171985,172374,172665,173001,173297,173572,173823,173300,172067,170731,170572,170581,170271,169130,168057,166499,165458,164458,163498,162963,162688,162225,159975,158015,156089,155590,154769,154389,152972,150227,146619,142805,139556,137330,136214,134646,133025,130176,127828,125153,122646,121088,120898,120730,120404,118861,117802,116081,114710,113678,112624,111538,110716,110413,109074,108431,107531,107352,106315,105973,105437,104622,103521,102705,101868,100277,98855,97013,95458,94086,93359,92931,92503,92434,92467,92428,92289,92713,93374,93788,94368,94678,94736,94338,94125,93813,93437,93192,93765,94187,94649,95815,97331,99071,100437,101720,103204,105311,108099,110903,113401,115901,118242,119248,119572,120014,121651,123737,125511,126800,127228,127052,126054,125643,126610,128803,130061,130743,130973,131973,132392,132255,132501,133500,134919,135444,134610,133771,134173,134989,135604,135771,136648,138085,138747,139730,140572,141939,143141,144156,145390,146164,146787,146292,146328,146605,148459,149500,151079,151728,152357,152593,152824,153712,154341,155812,156293,156900,156337,156583,156772,157725,158835,160171,161379,162691,164510,165410,165932,165617,166257,166865,167252,167467,167723,168124,168593,168767,168743,169266,170467
395019,117,"Reno, NV",Msa,NV,99247,99436,99726,100302,101094,101727,102225,102559,102980,103318,103755,104103,104437,104685,104889,105112,105073,105211,105538,106090,106467,106934,107031,107288,107454,107972,108427,108813,108976,109074,109062,109042,109021,108936,109099,109197,109367,109381,109428,109458,109635,109957,110377,110655,111033,111528,112254,112812,113492,114042,114769,115400,116173,116831,117252,117768,118099,118467,118482,118685,118919,119417,119781,120203,120510,120818,121325,121938,122642,123354,124243,125410,126457,127276,128109,129017,130065,131187,132035,132881,133859,135214,136827,138392,139854,141372,142607,143959,145100,146274,147539,149228,151279,153339,155330,157748,160875,163773,166475,168996,172256,176024,180796,184677,188135,191438,195046,197926,200518,203978,208747,213367,217922,222005,225813,229991,235213,239480,242823,243992,244804,244958,246016,247406,247625,247690,246749,247130,244867,243017,240578,240815,241327,242572,241947,241198,239962,238554,237994,235398,233217,230279,228679,226423,223243,218938,214252,209204,205131,201833,197620,192950,189052,185476,181237,176870,172208,167355,162767,159155,155469,150838,146609,143973,141389,139230,136908,134298,132435,131371,130779,129860,128701,127714,126310,124311,122338,120314,118819,117842,116671,115177,113220,111054,108918,107027,105470,103857,102208,100902,99726,98897,98380,98008,97818,97783,98225,98888,100018,101837,104205,106240,108185,109894,112123,114743,117735,121024,124250,127791,130950,133905,136442,139564,142497,144980,146223,147089,147922,149025,150020,150778,152025,152929,153925,154652,155891,157859,160115,162916,165865,168347,171263,173783,176618,178979,181322,183546,186207,188681,191477,193110,194477,196194,198027,200216,201089,202631,204250,206298,206723,207504,208382,210445,212209,213851,215363,216650,218975,221621,224984,227960,231472,234084,237020,239956,243638,247610,250998,255067,258494,261385,262327,262644,263713,265214,265966,266711,266758,267379,267905,268935,268570,267707,267616,269063,270217,271102,272343,273365,274654,275442,276717,277394,279370,281996,284924
394338,118,"Asheville, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,102151,101819,101632,101513,101879,102281,102446,102647,102821,103294,103571,104033,104300,104839,105499,106093,106332,106358,106502,106536,106827,106945,107204,107328,107828,108578,109429,110067,110247,110710,111622,112740,113718,114349,115314,116194,116962,117224,117108,116923,116943,117327,117853,118414,118693,119109,119531,119835,120046,120558,121505,122644,123551,123998,124005,123821,123869,123937,124281,124745,125539,126160,126666,126973,127442,128002,128670,128823,128823,128668,129334,130209,131285,132040,132999,133660,134263,134613,135164,137048,139306,141882,141834,141258,139888,139625,139080,139242,139618,140479,141447,141783,142180,142465,143837,145461,147240,148823,150418,151942,153381,154772,155893,157087,157920,158781,159812,160843,162180,163285,164519,165143,165712,166400,167499,168557,169449,170002,170491,170971,171321,171147,170860,171126,171460,171115,170221,169549,169113,168820,168105,167368,166688,166375,165899,164859,163626,162899,162176,160802,159302,158107,157626,157279,156712,156021,155255,154728,154196,153446,152919,152735,152689,152293,151852,151308,150875,150393,150044,149791,149590,149420,149115,148582,147937,147490,146957,146371,145755,145277,144945,144528,144172,143842,143718,143806,144030,144408,144737,144965,144911,144824,144713,144585,144439,144382,144201,144060,143808,143140,142467,142081,142328,142628,142999,143670,144401,144921,145287,145700,146355,147184,148041,148702,149511,150252,150851,151158,151492,152232,152897,153566,153953,154608,155284,156276,157154,158342,159713,161089,162497,163760,165561,167163,168860,170150,171779,173230,174394,175082,175676,176607,177627,178545,179469,180763,182275,184228,185761,187524,188926,190805,192774,194737,196481,198120,199437,200632,201655,202764,203883,204770,205735,206650,207305,207944,208254,208918,209476,209945,210463,210805,211484,212140,213031,213853,214893,215917,217341,218638,220238,221987,223831
394995,119,"Port St. Lucie, FL",Msa,FL,88868,88778,88704,88587,88530,88463,88368,88227,88133,88044,88108,88216,88302,88362,88480,88676,88804,88933,89183,89516,89810,90067,90216,90336,90596,90860,91033,91045,91152,91397,91530,91710,91912,92234,92366,92483,92455,92636,92947,93334,93635,93818,94119,94396,94700,94988,95494,96054,96658,97086,97300,97554,97869,98411,98940,99526,100010,100467,100830,101228,101672,102239,102881,103448,103995,104494,105066,105742,106470,107447,108422,109703,110915,112280,113716,115204,116712,118219,119828,121428,123240,124945,127005,128696,130809,132738,134905,136923,139412,141858,144302,146416,148854,151248,153639,156177,158620,161114,163299,165998,168358,171234,173732,177071,180173,183593,186156,188746,191685,195267,199383,203574,207960,211901,216362,220093,223208,225718,229604,234069,237378,239625,241733,244037,246038,246699,246806,246536,246552,246307,244953,242609,240091,237070,232785,228106,222859,219324,215660,212553,209047,205731,202550,198183,193395,189338,186650,183792,180939,177524,174354,170679,167344,163495,159314,156066,153430,150939,147909,144899,141966,139028,136298,134136,131840,130234,128854,127822,127177,126514,125904,125242,124790,124491,124056,123581,122965,122149,121225,120207,118919,117466,116095,115018,114309,113479,112570,111650,111275,111116,111198,111180,111273,111434,111800,111915,111823,111825,112213,112224,111868,111540,111841,112333,112791,113245,113730,114580,115555,116863,117946,119391,121168,122817,123861,124672,125546,126631,127551,128409,128847,128968,129290,129962,130587,131501,132604,133932,135013,135754,136737,137724,139409,141040,142641,143776,144974,146050,146933,147833,149204,151173,152817,154199,155120,156111,157100,158213,159367,159985,160649,161420,162456,163175,163929,164778,165718,166858,167996,169276,170343,171819,173362,174682,175434,176201,177114,178096,179132,180244,181222,182172,182907,183923,184828,185798,186705,187746,188726,189809,190548,190969,191412,191739,192472,192896,193378,193887,194684,195443,196212,196884,197831,198982,200234,201614,202904
753917,120,"Santa Maria-Santa Barbara, CA",Msa,CA,194308,193564,193047,191834,191273,190879,190429,190507,190681,191930,192347,193549,194551,196048,196969,197983,198242,198495,199203,199790,200508,199625,200072,199566,199721,199659,200711,202418,204390,206507,208480,209887,211285,213238,215346,217639,219594,221669,223587,225617,227828,230045,232237,234380,236713,239450,242588,246127,250275,254258,258013,260145,262354,264882,268085,271577,274780,278256,281641,285147,288104,291354,294890,299746,304518,309129,313455,317917,322333,326536,330237,334642,338616,342539,345786,349403,353065,356892,360668,365081,370002,375512,381860,387949,394457,400229,406802,413062,420143,426776,433364,439313,444779,448814,451661,454506,460591,467948,474831,480431,486147,493011,501309,509846,520350,532131,544622,555093,560538,566132,572111,581926,590556,598961,604253,610400,616016,621976,626661,631474,636798,640689,644006,642380,641464,639061,638157,632136,624232,613546,604966,598326,596106,594338,591188,588001,583363,577217,569099,563348,555465,550530,546092,541335,531037,519561,510799,503445,495838,489454,487491,484751,481742,472193,461141,451993,445741,440594,432998,425523,417771,411968,404366,400323,400029,407661,414448,416249,414599,413532,415341,420061,427085,430492,430827,429765,426529,419658,412646,408695,407757,404672,400109,391887,381577,375723,372437,367539,361183,354975,351307,348279,344890,344191,343270,345123,347817,347434,346576,347159,350801,356819,361094,366831,373918,380847,388607,394995,403127,412087,423869,436798,448257,454545,462931,468669,476913,481958,486998,488894,488921,491709,494140,493749,493208,494137,495461,497841,496127,497473,498486,504720,511412,515110,515836,516300,516979,520356,521973,523820,527262,530977,533700,532718,530447,530001,530033,533013,535485,538144,541696,543019,542894,540057,539629,541792,546412,549653,552089,552580,554080,555658,556066,557555,558368,561941,566509,569051,570305,570244,574479,577924,580972,579709,580450,581064,584275,584896,583234,580075,577932,580001,581162,581442,579761,581687,583705,585270,585430,586743,588849,592723,596094,597189,597166,598656,601832
394698,121,"Huntsville, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62975,62887,62301,61464,60565,60673,61383,62836,63658,64134,64651,65520,66412,67067,68559,70142,71824,72011,71453,69755,69575,70464,71326,71508,71957,72818,73488,74367,75666,77568,79518,81851,83005,83506,84361,86123,87406,87900,88103,88483,88725,87753,86673,85341,85140,84910,84594,83745,82981,82804,82284,81797,81183,82203,83409,85177,86523,87562,87703,87563,87530,87242,87764,88388,89529,89854,89991,89741,89293,88841,89075,89534,90068,90494,90719,90876,90709,90215,89807,89406,89248,89700,90258,90600,90650,90654,90370,89752,89061,89026,89067,89335,89492,89198,88816,88543,88620,88816,89453,90189,90868,91036,91031,90988,91033,91160,91149,91139,90987,90941,90472,90298,89993,90114,90097,90069,89920,89804,89655,89677,89647,89730,89552,89017,88627,88275,88384,88337,88675,88879,89197,89246,89373,89564,89967,90351,90532,90525,90480,90564,90389,90515,90989,91469,91582,91299,91593,92482,93786,94833,95777,96353,96806,96973,96861,97248,98215,99308,99798,99901,100085,100537,100618,100995,101167,101466,101964,102846,103693,104445,104871,105588,106256,107296,108471,109649,111189,112805,114416,115551,116597,117872,119755,121606
394612,122,"Fort Wayne, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94659,93980,93660,93055,92811,92902,93078,93617,94191,94722,95149,95367,95623,96230,96820,97551,97909,97634,97430,96972,96675,96348,96003,96145,96479,97019,97577,97602,97540,97849,97985,97889,97541,97632,98076,98436,98292,97948,97482,97391,97462,97516,97565,97474,97621,97392,97413,97149,97268,97376,97489,97663,97522,97884,98248,99153,99820,100764,101188,101537,101769,102147,102494,102986,103664,103771,103844,104104,104697,104702,104201,103807,103721,103766,103983,103986,104095,104144,104409,104083,103918,104201,105768,107308,108394,108683,108763,108592,108281,107923,107627,107247,106875,106416,105483,104469,103696,103660,103759,104012,104340,104614,104778,105150,105109,105076,104452,104252,103674,103314,102984,102791,102326,101815,101148,100572,100092,99727,99916,99900,100263,100205,100189,100225,100183,100395,100748,101225,101671,101694,101633,101502,101188,100858,100121,99344,99190,99156,98961,98482,98303,98552,98510,98247,98237,98280,98689,98950,98915,98735,98598,98580,98333,97977,97769,97772,97722,97757,97773,97639,97609,97620,97922,98215,98540,98794,99022,99365,99819,100290,100637,101257,101611,102011,101927,101900,101755,101937,102306,102670,102553,102426,102473,102591,102825,102807,103316,103668,104225,104368,104646,104780,105147,105417,105478,105479,105705,106406,106845,107309,107659,108170,108495,108902,109432,110083,110936,111837,112468,112913,113433,114178,115099,116050,116863,117399,117918,118323,119026,119564,120303,120638,121059,121277,121373,121583,122125,123138,124026,124829,125075,125601,126183,127094,127823,128842,129770,130549,131011,131744,132569,133463,134427,135248,136044,136811,137666,138326,139080,139869,140764,141234,141682,142122
