RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020
395116,113,"Springfield, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104033,104133,104264,104351,104516,104450,104939,105792,106841,107543,108057,108637,109316,110012,110896,112147,113384,115237,116377,116978,117267,118154,119371,120453,121342,122211,122764,123215,123638,123759,123801,124016,124353,124758,125249,125959,126670,127329,127836,128173,128499,128750,129134,129454,129882,130026,129945,129689,129780,129822,129981,129970,129985,129880,129816,129682,129574,129510,129423,129239,128686,128112,127667,127255,126854,126294,125745,125117,124438,123463,122711,122194,122130,121926,121656,121559,121431,121619,121573,121894,122006,122304,122087,121541,120670,119977,119318,118483,117848,116986,116307,115232,114401,113748,113375,113260,113215,113254,113265,113304,113044,112926,112925,113225,113486,113626,113886,113961,114079,113972,113856,113994,114443,115058,115188,115266,115363,115812,116313,117099,117788,118633,119443,119934,120165,120300,121110,121813,122213,122063,121875,121732,121739,121666,121718,121988,122298,122336,122040,121863,122353,123066,123775,124023,124362,124706,124951,124814,125020,125608,126475,127261,127571,128003,128304,128986,129386,129787,130311,131415,132035,132563,132654,133007,133521,133972,134521,134831,135372,136123,137109,137679,138566,139149,140337,141213,142228,143034,143836,144799,145677,146423,146836,147350,148109,149004,149797,150573,151231,152126,153097,154171,154745,155281,155920,156980,157707,158536,159267,160188,161174,162154,163118,164017,165377,166857
395244,114,"York, PA",Msa,PA,114670,114905,115071,115443,115728,116043,116342,116634,116866,117006,117120,117159,117204,117230,117382,117581,117854,118023,118189,118275,118429,118641,118972,119411,119773,120042,120167,120206,120239,120332,120431,120648,120816,121074,121169,121257,121411,121622,121804,121970,122240,122571,122927,123318,123815,124279,124689,125003,125374,125822,126398,126936,127250,127335,127393,127388,127348,127321,127457,127645,127787,127940,128161,128431,128697,129134,129581,130092,130488,130892,131249,131772,132210,132599,132897,133242,133671,133994,134350,134745,135256,135862,136362,136941,137666,138749,139780,140626,141396,142201,143082,143766,144454,145141,146149,147126,148204,149076,149915,150903,151896,152969,153862,155201,156942,158850,160742,162381,163920,165078,166558,168435,170559,172793,175183,177711,180049,182228,184185,186365,188556,191107,193147,194530,195996,197839,200104,201651,202862,203688,204628,204934,205426,206217,207811,209252,210139,210263,210318,210245,210088,209728,209086,208913,208282,206940,204838,203342,202675,201949,200213,198389,196763,195759,194661,193475,192321,191546,190737,189569,187754,186649,186370,186494,186590,186272,186569,186653,187085,186947,186736,186571,186282,185628,184375,183303,181752,180260,178133,176765,174798,173486,172562,171872,171149,169711,168671,167558,167258,167396,167603,167058,166631,165993,165238,163981,163325,163131,163153,162913,162427,161469,160806,160563,160912,161074,161406,162109,162721,163502,164106,164860,165653,166430,166807,166693,166250,165912,165892,166017,166626,167395,167872,167779,167000,166450,166338,166828,167867,169274,170359,170984,170513,169478,168604,168735,169618,170864,171809,172587,172791,172942,172422,172334,172242,173272,174187,174972,175394,175387,175970,176749,177065,177279,177817,178998,180297,181230,182094,182703,183289,184018,184158,184090,184698,185337,186583,186734,187836,188090,188615,188441,189042,189515,190284,190738,191131,191992,192731,193558,194297,195129,196507,197328,197685,198086,198658,199713,200623,201233,201659,202495,202967,203910,204390,205798,207272
394502,115,"Corpus Christi, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106284,106241,106376,106279,106660,106934,107452,107008,106340,105625,104961,104518,103924,103838,103567,103741,103076,102571,101827,102428,103232,103998,104651,104977,105520,105632,105733,105757,106040,106394,106560,106555,106580,106753,107164,107712,108245,108558,108973,109188,109674,109996,110622,111314,112424,113599,114457,115082,115745,116470,117600,119018,120482,121856,122862,123850,124371,124843,125294,125865,126424,126990,127348,127768,128214,128797,129611,130326,131146,131704,132347,132976,133730,134486,135087,135533,135951,136404,136671,136821,136954,137460,138164,139032,139664,140061,140087,140093,139621,139101,138297,137795,137427,137094,136456,135502,134428,133634,133163,132638,132540,132334,132492,132347,132033,131488,130897,130515,130487,130541,130662,130609,130270,129937,129568,129324,129039,128771,128594,128348,127833,127087,126335,125842,125829,125801,125830,125565,125417,125242,125269,125348,125500,125597,125731,125458,125804,126206,126787,126849,127044,127498,127775,127972,128202,128720,129231,130631,130197,129743,128734,129543,130146,130565,131046,131700,132327,132779,133174,133230,134034,134982,136386,137050,137969,138825,139879,140605,141419,142237,143184,143947,144825,145844,146942,147875,148451,149006,149174,149811,150387,151012,151532,152144,153093,153691,153950,154088,154413,155136,156007,156729,157473,158328,159068,159628,159741,160074,160458,160991,161466,161615,161815,161846,161978,162058,162267,162571,162945,163316,163767,164240,164765,164898,164863,164810,165034,165012,164876,164702,165100,165483,166073,166164,166506,167161,168003,168846,169449,170425,171510,172678,173520,174425,175212,176446,177553,178753,179964
394596,116,"Flint, MI",Msa,MI,97577,98108,98177,98972,99750,100776,101698,102545,103729,104837,106045,107233,107889,108405,109766,111317,113090,114127,115427,116876,118129,119388,120417,121279,123392,125753,127659,128272,128299,129134,129826,130683,131018,131726,132517,133684,134063,133997,133714,134134,135287,136397,137599,138476,139421,140076,140982,141901,142819,143624,144430,145211,145928,146639,147531,148419,149517,150576,151534,152427,153213,154160,155054,155854,156392,156753,157179,157621,158073,158512,158918,159328,159783,160260,160739,161188,161702,162123,162369,162679,163089,163639,164201,164591,164995,165353,165898,166572,167199,168063,168873,169746,170381,170965,171462,172102,172769,173416,173966,174415,175031,175466,175950,176324,176927,177595,178272,178916,179488,180172,180829,181526,182140,182569,182628,182843,183050,183548,183815,184269,184621,184987,185223,184815,183607,182431,182391,182294,181848,180351,179166,177426,176311,175455,174887,174685,174666,174327,172131,169757,167289,166524,165305,164400,162006,158232,153696,148526,144021,140113,138016,135939,134327,131024,127354,123369,120088,118032,116480,115537,114785,113748,111796,109374,106417,104103,102975,101773,100766,99148,97846,97064,95837,94394,92855,91280,90107,88886,87492,86458,85019,83402,81114,78566,76404,74980,74127,74000,73911,73917,73570,73242,73200,73791,74584,75363,76117,76368,76156,75724,75584,75277,74973,74753,75034,74949,75018,74988,75035,75307,75569,75878,75882,76679,77749,78889,79644,80721,81815,82798,83515,84418,86019,87501,88986,89771,90317,90303,90099,90230,91240,92608,93541,94111,94506,95340,95735,95716,95855,96489,97324,97588,96978,96539,96888,97497,97779,97904,98588,99904,100746,101943,102919,104118,105232,106164,107186,107751,108374,108343,108705,109148,110576,111368,112773,113663,114460,114875,115192,116166,116949,118348,119029,119719,119636,120131,120927,122109,123420,124586,125581,126604,127786,128438,128867,128838,129580,130209,130350,130496,130738,131437,132349,133054,133790,134829,136387
395019,117,"Reno, NV",Msa,NV,176505,176876,177267,178030,178812,179621,180329,181107,181734,182422,182947,183457,183848,184275,184719,185220,185595,185838,186087,186221,186460,186595,186862,187088,187428,187720,187927,188012,188040,188113,188241,188327,188520,188633,188708,188722,188529,188366,188244,188277,188545,188823,189251,189641,189962,190339,190963,191766,193055,194126,195221,195881,196577,197197,197776,198253,198744,199179,199653,200126,200657,201390,202138,202982,203691,204478,205285,206440,207763,209262,210674,212130,213296,214504,215542,216882,218185,219634,220924,222510,224156,226105,228316,230781,233209,235268,237470,239861,242405,244624,247601,250771,254467,257790,261050,265189,270007,275108,279516,283768,289016,295584,302038,307142,311544,317394,323960,329197,333847,339363,346610,353728,360623,366516,371927,377567,384533,389499,392996,393338,393515,392792,393484,393881,392356,390561,387793,387206,383166,379170,373917,371771,370510,370039,367018,363882,360218,356121,353512,348195,343524,337566,333952,330041,324917,318456,311801,305281,299642,294883,288107,281225,275110,269990,263845,258022,251339,244437,237494,231939,226748,220571,215801,212929,210641,208765,206618,203509,201609,200870,201177,200569,199736,199339,198702,196967,194601,191834,189641,188657,187404,185965,183654,180967,178146,175605,173470,171315,169591,168399,167547,166377,165478,164452,163794,164072,165256,166800,168375,170942,174117,177175,180061,183271,187477,192387,197575,202423,207131,212158,216746,221085,224463,228454,232376,235798,237542,238627,240081,242059,243557,244675,246918,248631,250604,252075,253811,256226,258865,262517,266156,269108,272410,275314,278501,281401,284349,286990,290053,292884,296253,297884,299171,301480,304351,307296,307591,308516,309683,312012,313798,316008,318337,321309,323621,324803,325600,326514,329946,333484,338011,341429,344859,347116,348889,351103,354395,359545,364113,369523,373565,377429,378322,378529,378975,380329,382057,383367,383798,383736,384757,386289,385931,384002,383294,384745,386597,387992,389341,390794,392677,394399,395872,396745,399519,403814,408668
394338,118,"Asheville, NC",Msa,NC,93430,93922,94260,94839,95275,95653,96069,96411,96884,97436,97865,98187,98570,99082,99341,99641,100021,100712,101337,101955,102549,103141,104037,104976,105730,105870,106706,107718,108938,109592,110357,111401,112064,112341,112345,112603,113183,114046,114394,114735,115085,115893,116396,116661,117137,118155,119235,120205,120866,121746,122558,123410,123924,124383,125192,125951,126716,126998,127614,128231,129013,129443,130106,130716,131671,132613,133477,134352,135194,136178,136871,137617,138282,139084,139676,140324,140932,141521,141923,142431,143105,143911,144753,145338,146141,146829,147621,148188,148696,149305,150116,150773,151219,151495,152080,152995,153958,154992,155935,157011,158099,158990,159774,160835,162233,163896,165052,166108,166787,167716,168764,170108,171572,173267,175056,176559,177942,179335,181096,182877,184716,186635,188636,190530,192129,193697,195359,197474,199286,201050,202577,204354,206180,207716,209023,209758,210775,212048,213663,215032,216308,217198,218013,218531,219048,219313,219474,220131,220644,220409,219586,218893,218549,218084,217122,215925,215111,214533,213918,212759,211404,210579,209508,208162,206587,205333,204563,203950,202992,201806,200768,200114,199713,198887,198359,197528,196777,195976,195552,195135,194393,193744,193082,192453,191643,190995,190207,189558,188856,188206,187335,186447,185941,185507,185289,184940,184698,184420,184416,184696,185162,185547,185947,186178,186439,186755,186856,187020,187146,187651,188169,188682,189185,189739,190216,191046,191756,192523,193368,194640,195925,196767,197247,197816,198619,199584,200522,201148,202298,203384,204432,204744,205348,206346,207542,208444,208774,209030,209483,210508,211230,212155,213280,214969,216537,218128,219791,221573,223704,225844,228030,229851,231604,233084,234461,235790,237235,238477,239890,241556,243272,245226,246958,249042,250594,252381,253946,255728,257280,258848,260153,261098,261701,262412,263270,264105,264942,265861,266750,267661,268209,268983,269677,270276,271083,271616,272553,273290,274385,275428,276713,277949,279655,281323,283259,285522,287915
394995,119,"Port St. Lucie, FL",Msa,FL,105167,105021,104853,104561,104318,104149,104006,103930,103880,103906,103985,104119,104101,104095,104171,104500,104849,105183,105600,105897,106170,106287,106470,106696,107282,107843,108321,108367,108417,108467,108446,108637,108934,109417,109672,109800,109760,109876,110204,110745,111221,111616,112005,112281,112560,112867,113447,114072,114676,115134,115258,115390,115595,116095,116608,117148,117576,117976,118222,118641,119155,119848,120600,121267,121930,122587,123400,124216,124958,125883,126867,128071,129202,130402,131730,133250,134875,136423,137854,139341,141105,142987,145306,147319,149354,151199,153297,155351,157437,159456,161612,163932,166884,169650,172120,174500,177354,180350,182980,185622,188355,191790,194908,198726,201868,205510,207845,210797,214074,218453,223266,228191,233409,238320,244630,249741,254862,258462,265046,271147,276172,278918,281704,284590,287005,288077,287873,287272,286531,286384,284881,282569,279819,276392,271921,267167,261956,257831,253125,249440,245439,241004,235781,229697,223079,217645,213092,209018,204502,199343,194365,188270,182357,176443,170957,166615,162966,159516,155682,151710,148143,145027,142181,140165,138253,137012,135663,134552,133997,133745,133794,133583,133696,133734,133710,133456,133119,132705,132615,132241,131406,130057,128831,127993,127355,126786,126196,125811,125743,125756,125642,125638,125665,126153,126755,127416,127708,127868,128389,128819,129174,129400,130223,131212,132531,133658,134674,135801,137251,139312,141235,143428,145786,148213,150075,151783,153436,155181,157082,158657,159877,160616,161791,163014,164026,165166,166594,168234,169465,170499,171618,173248,175733,178159,180154,181845,183971,186241,188117,189932,191976,194893,197352,199462,200762,202226,203945,205705,207252,208381,209888,211426,213321,214273,215544,216716,218147,219689,221033,222631,224075,225753,227441,228707,229936,231414,232860,233971,235124,236501,237868,238908,239755,240645,241380,242327,242635,243382,243913,245223,245973,246290,246589,246837,247456,247920,248412,249068,250171,251031,252075,252792,253971,255430,257035,258892,260723
753917,120,"Santa Maria-Santa Barbara, CA",Msa,CA,225790,225038,224784,224028,223755,223496,223104,223523,224092,225843,226622,228381,228408,229183,228931,230073,231102,232355,234339,235425,236522,235711,236711,236563,239961,242937,247524,250104,252134,254179,255942,258053,260395,263673,266579,269585,270985,273046,274716,277844,281337,285024,288231,290873,293584,296844,300638,304769,309068,312730,316367,318469,320705,322773,326097,329755,333418,336917,341079,345523,349715,353903,358284,364209,370447,376937,383124,389574,395911,401915,406315,411472,416046,421269,425632,430564,435152,440009,444469,449570,455077,461691,469914,477949,486556,494059,502755,510918,520233,528485,537027,544705,552472,558387,563085,567416,575419,584395,592673,599164,605820,614099,624309,635352,647911,662697,678113,692028,699470,707647,716367,729373,741138,752727,760409,768178,775654,783922,790509,795800,801310,805161,808728,807912,808104,806803,805958,800535,792838,779441,767096,757160,754547,752922,749520,745155,737238,727867,717697,711919,702224,695777,689001,681176,665261,646743,631417,618840,606352,594517,584939,572846,563740,550836,537116,525248,517128,512040,502875,493046,484046,478681,473677,471209,470507,476058,483050,486761,486450,485867,489840,496581,504545,506761,505563,504109,500309,493011,484055,478089,475915,471680,465520,456371,446809,442170,439742,434595,428431,421870,418998,416810,414176,413479,412990,415333,418192,418309,418186,420014,424995,432992,438656,444821,452624,460547,468784,474521,481213,489360,500068,513305,524692,531097,538091,542475,549037,553254,558146,560693,561579,564407,567564,566640,566053,566694,568958,573036,572182,574013,575147,582077,589241,592784,592686,593137,593948,597192,598382,599716,603627,607754,610667,609027,606301,606296,607953,612296,616094,619457,623770,625137,624728,621614,621397,624573,630445,634731,637088,636872,638491,640944,642298,644433,646237,651006,656549,659686,661923,662776,666482,668980,669600,666824,666400,667239,670921,671928,670211,667567,666127,669999,673634,675496,674580,676642,679480,681931,682874,685316,689369,695274,700690,703384,705733,711112,719903
394698,121,"Huntsville, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123816,124880,124636,124493,123606,124097,125442,126930,128022,128914,129894,131526,133623,134810,135903,136968,139108,140243,139878,140145,140313,141410,142063,142581,142476,142382,143863,146460,149424,150579,152116,152202,153934,154837,156870,157746,158678,159651,160766,161488,162072,163134,164457,165701,166066,166264,165641,165011,164470,164306,164018,163098,161252,160185,159713,160157,160814,161080,161561,161627,161699,161435,161233,161694,162691,163620,163930,163860,163143,162919,162517,162964,163162,163384,163098,162731,162466,161708,160916,160060,159722,159315,159163,158796,158737,158375,158480,158268,158151,157949,157863,157810,157785,157621,157434,157272,157276,157663,157943,158178,158023,158130,158273,158585,158716,158957,159148,159311,159345,159186,159094,159260,159620,159790,159893,159807,159837,159903,160057,160135,160065,160197,160376,160485,160444,160509,160698,160983,161397,161959,162435,162884,163393,164048,164792,165311,165558,165531,165486,165674,165959,166089,166428,166929,167525,167253,166731,166791,168110,169991,171500,172869,173647,174376,174817,175143,175742,177164,178781,179907,180111,180407,181068,181248,181517,181365,181515,182149,183444,184752,185884,186649,187801,188786,190125,191822,193856,196426,199030,201437,203325,205160,207321,210175,213181
394612,122,"Fort Wayne, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96321,96025,95981,95823,95845,96113,96455,96923,97089,97238,97390,97710,98076,98603,98967,99427,99723,99573,99364,99158,99645,100156,100595,100783,100967,101244,101589,101734,101865,102117,102376,102427,102224,102168,102266,102412,102373,102348,102378,102530,102642,103002,103334,103588,103521,103239,103075,103043,103264,103743,104202,104622,104607,104854,105032,105560,106167,107026,107594,107951,108338,108436,108444,108548,109167,109131,109030,109279,109965,110317,110336,110486,110728,110960,111129,111406,111603,111949,112452,112351,112112,111935,112401,112896,113071,113142,113285,113148,112977,112858,112831,112621,112423,112344,112315,112140,112081,112084,112186,112196,112234,112060,111911,112009,112043,112049,111541,111161,110584,110331,110114,110026,109648,109184,108501,108049,107539,107207,107151,107180,107460,107499,107510,107684,107816,108269,108826,109341,109789,109732,109662,109413,109042,108601,107866,107124,106964,106975,106790,106292,106038,106301,106443,106359,106424,106457,106733,106765,106556,106256,106119,106169,106023,105706,105440,105492,105515,105722,105956,106112,106221,106180,106374,106655,106946,107155,107273,107502,107739,107984,108118,108598,108930,109357,109326,109281,109223,109523,109970,110348,110540,110706,111084,111323,111698,111828,112417,112856,113490,113726,114163,114407,114735,114894,114825,114813,115062,115796,116332,116839,117178,117578,117794,118169,118700,119486,120418,121377,122011,122587,123239,124094,125099,126132,127092,127772,128534,129204,130102,130829,131633,131947,132309,132612,132894,133399,134270,135634,136735,137682,138296,139244,140286,141525,142512,143718,144820,145735,146280,147151,148073,148966,149683,150346,151086,151936,152973,153837,154793,155793,156942,157653,158475,159456
395050,123,"Salinas, CA",Msa,CA,178773,178149,177925,177350,177250,177299,177610,177986,178462,178551,178980,179529,180131,180752,181154,182147,182686,183094,183155,183503,183985,185465,186438,187372,188457,190251,192296,193500,194643,195970,197568,198964,200310,201299,202608,203959,205104,206313,207539,209339,211418,213665,216201,218601,221018,223378,226240,229515,233325,236717,240270,243926,248119,252662,257179,262026,266943,272063,277287,282623,287952,293251,298562,303872,308675,313140,317611,322153,326798,330753,334278,336703,338821,340951,342925,344758,346020,347440,348830,350307,351935,354010,356522,360175,364335,368600,372715,376627,381007,385247,389636,394383,398720,403301,408080,414321,419519,425109,430016,437474,446383,456115,465349,473973,483984,494788,505837,516472,526816,536489,548345,559477,569856,578284,587836,599024,610203,620141,628019,631126,634555,637861,640450,641809,642508,643109,643465,642872,640598,636902,632631,628008,623436,617132,613120,604735,597808,591351,587091,578305,569479,560278,551896,544116,538769,535683,526876,519181,507897,497816,481295,465832,451103,435727,420608,404986,389053,374848,362296,352449,341849,332311,325170,322795,320915,323649,327233,333796,338525,341262,345378,346738,350602,353161,357167,357272,354517,349417,344523,340195,336342,333160,329745,329306,328025,326827,323828,321796,322369,320998,319828,315270,315876,316061,317171,315478,316830,318679,322852,326003,328227,330912,333857,340639,344845,349244,353770,361161,367543,373236,378780,386539,396685,409578,421011,431252,436325,443487,447406,453199,455510,459535,461837,463408,462197,459051,457540,456223,459752,461541,466546,467242,469921,471544,475547,478294,482823,486670,491768,494946,497720,500474,502879,507153,512025,517252,520279,524194,526289,531205,533669,537006,539400,542476,544935,546911,548942,551112,552861,554616,557710,558590,559779,561909,565111,567943,570997,575278,578002,579968,583253,586505,589714,592932,596518,599317,599601,601699,603095,604906,604375,605778,605642,606834,606066,606621,607662,608804,611837,613814,616721,619080,624399,628995,634796,640124,647413
395183,124,"Vallejo, CA",Msa,CA,140110,139457,139049,138135,137476,136908,136452,136313,136262,136490,136569,136714,136904,137359,137797,138224,138645,139118,139697,139952,140298,140443,140932,141419,141961,142544,143148,143979,144596,145260,145871,146610,147344,148087,148795,149559,150270,151081,151933,153093,154316,155624,156895,158175,159485,160879,162799,165173,168027,170226,172464,174120,176252,178464,180938,184320,187838,191737,194928,197516,199936,203775,207806,211882,215478,219126,222939,225326,228048,230476,233291,236119,238549,239862,241133,242850,245052,247513,249942,253186,255868,258705,261477,264768,268691,273121,277251,281051,284715,287819,290868,293741,296836,299767,303352,307343,311582,315296,319254,323451,327691,332852,338317,344360,350939,357681,364730,370929,376661,380983,386108,391866,399402,406494,413764,420472,425939,430673,433865,437706,440255,445111,447818,449834,450858,451464,450092,447393,444521,441825,439448,435964,432674,427834,424956,423611,419308,414373,410164,407356,404779,401252,395615,386696,375322,365209,355585,344867,334059,323650,313931,304753,294661,284472,273455,266928,264611,264212,260004,254991,251008,247943,242880,237786,234626,233945,235902,237200,237295,234682,235462,235470,236882,236538,238916,240027,240984,240264,239919,237150,233148,229975,227476,226598,223915,221416,218701,216542,215036,213835,211445,209677,208405,208556,207898,207421,207328,209091,210048,212674,213908,215521,218215,223402,230228,235528,241368,247779,254972,262042,270790,278083,285465,293020,300187,306041,309554,314914,318580,321420,324834,328799,332335,334550,337546,337844,339041,339174,342018,344244,348349,352168,354027,353428,352035,352649,354294,359759,363447,368025,370136,370930,371278,371861,375264,380292,385928,390560,393370,394309,396476,398319,400184,404391,408185,412731,414181,415253,415161,416674,419767,423644,426831,430842,437854,441586,443682,443829,446329,449415,452572,454479,455491,456161,457815,459037,455766,454368,453527,455663,456336,457324,460368,462818,463288,462422,460959,461097,463184,464961,467349,468424,470211,471626,471819,472976,476033
394870,125,"Mobile, AL",Msa,AL,74249,74488,74602,74858,75054,75324,75711,75986,76224,76258,76328,76347,76400,76403,76623,76954,77359,77580,77731,78028,78297,78866,79510,80375,81181,81893,82322,82604,82950,83529,83987,84495,85187,85837,86232,86354,86537,86830,87314,87909,88382,88684,88973,89242,89453,89748,90174,90661,91089,91552,92022,92476,93080,93625,94166,94582,95004,95231,95453,95776,96212,96570,96901,97276,97641,98083,98629,99098,99447,99749,100079,100295,100452,100569,100638,100618,100490,100370,100164,100112,100119,100284,100441,100604,100652,100715,100837,101023,101265,101449,101664,101835,101991,101994,101854,101830,101993,102328,102577,102822,103021,103263,103558,103834,104234,104666,105112,105417,105802,106289,106711,107087,107420,107962,108506,109166,109829,110755,112320,114251,116319,117494,119081,120473,122311,123652,125082,126719,128304,129671,130623,131202,131433,132432,133107,134222,134955,136075,136889,137073,137231,137136,136858,136773,136785,136724,136752,136532,136470,136718,137883,139099,139574,139909,140077,139914,139259,138841,138519,138514,137856,136555,134135,132043,130926,129914,129330,128865,129231,129342,128349,126798,125327,124371,123219,122005,120476,119684,118305,116696,114189,111896,110863,110514,110280,109285,108736,108314,107957,106809,105881,105418,105327,104663,103584,102391,102045,102284,102163,101616,101153,101298,101756,101862,102412,103378,104305,104348,103483,102535,102310,102486,102689,102784,102590,102713,102454,102359,101983,102187,102637,103336,103725,104157,104339,104320,104278,103993,103678,103240,103731,104219,104840,104931,105184,105238,105410,105552,105728,105991,106415,107064,107223,107674,107918,108433,108606,108890,109174,109684,110422,111241,111847,112311,112556,112744,112661,112710,112910,113340,113970,114421,114652,114975,115487,115763,116104,116386,117336,118168,119001,119416,119568,119591,119870,120015,120344,120665,121260,121803,122187,122743,123344,124053,124423,124900,125368,126143,126773,127626,128387,129322,130209,131082,132001,133104,134690
